ID tau tau_16 tau_84 age age_16 age_84 EBVgal EBVgal_16 EBVgal_84 Tdust Tdust_16 Tdust_84 fracPAH fracPAH_16 fracPAH_84 Nh Nh_16 Nh_84 EBVbbb EBVbbb_16 EBVbbb_84 GA GA_16 GA_84 SB SB_16 SB_84 TO TO_16 TO_84 BB BB_16 BB_84 Mstar Mstar_16 Mstar_84 SFR_opt SFR_opt_16 SFR_opt_84 LIR(8-1000) LIR(8-1000)_16 LIR(8-1000)_84 Lbb(0.1-1) Lbb(0.1-1)_16 Lbb(0.1-1)_84 Lbbdered(0.1-1) Lbbdered(0.1-1)_16 Lbbdered(0.1-1)_84 Lga(5-15) Lga(5-15)_16 Lga(5-15)_84 Ltor(5-15) Ltor(5-15)_16 Ltor(5-15)_84 Lsb(5-15) Lsb(5-15)_16 Lsb(5-15)_84 SFR_IR SFR_IR_16 SFR_IR_84 -ln_likelihood -ln_likelihood_16 -ln_likelihood_84 AGNfrac AGNfrac_err
9.099999999999999645e+00 4.895999999999999908e+00 2.165900000000000158e+00 8.439299999999999358e+00 4.984933618250300407e+09 4.351999256246600151e+09 5.975429031037500381e+09 4.864999999999999880e-01 1.678999999999999937e-01 7.989000000000000545e-01 3.899110000000000298e+01 3.711610000000000298e+01 4.091559999999999775e+01 2.970000000000000070e-02 1.030000000000000013e-02 5.020000000000000157e-02 2.315380000000000038e+01 2.206990000000000052e+01 2.406980000000000075e+01 8.529999999999999805e-01 7.977999999999999536e-01 9.036999999999999478e-01 2.302999999999999936e+00 7.734999999999999654e-01 3.845000000000000195e+00 9.988099999999999312e+00 9.891000000000000014e+00 1.008070000000000022e+01 -2.447499999999999787e+00 -7.772300000000000431e+00 1.601799999999999891e+00 1.882400000000000073e+00 1.816100000000000048e+00 1.926700000000000079e+00 2.202419278883954525e+09 7.675382012183775008e+07 4.492623246702931976e+10 3.512000000000000122e-01 1.689999999999999836e-02 9.560000000000000497e+00 6.075751461057411129e+46 5.365373995198491180e+46 6.263253647582189922e+46 1.176250984684730506e+45 8.334892445316061927e+44 1.236801490632248590e+45 2.401596267885684705e+46 1.563867664511418251e+46 2.728977782808040276e+46 2.026749152098978196e+41 2.408795881725700329e+40 1.813009167017028279e+43 1.651961798229028259e+42 3.670286784810984948e+39 7.154841214168947345e+45 6.347460398326971619e+45 4.688133821452645800e+45 8.388803083408538905e+45 2.357593699999999899e+03 2.087904199999999946e+03 2.430347299999999905e+03 -1.328539999999999921e+01 -1.496790000000000020e+01 -1.222669999999999924e+01 2.601878348545170680e-02 1.885183443845428741e-01
1.009999999999999964e+01 6.641200000000000436e+00 3.276699999999999946e+00 8.835300000000000153e+00 5.692115251435999870e+09 3.131841870248799801e+09 5.961356851396200180e+09 6.316000000000000503e-01 4.933000000000000163e-01 7.770000000000000240e-01 1.791629999999999967e+01 1.705409999999999826e+01 1.892210000000000036e+01 8.300000000000000086e-03 4.400000000000000265e-03 1.389999999999999916e-02 2.293400000000000105e+01 2.184149999999999991e+01 2.400169999999999959e+01 7.290000000000000646e-02 2.939999999999999905e-02 1.184000000000000052e-01 4.181499999999999773e+00 4.028999999999999915e+00 4.294599999999999973e+00 1.143340000000000067e+01 1.133990000000000009e+01 1.152250000000000085e+01 -6.049599999999999866e+00 -8.680999999999999162e+00 -2.632899999999999796e+00 -5.400000000000000286e-03 -1.081000000000000016e-01 1.305999999999999939e-01 6.015891570534630775e+09 4.693534343171951294e+09 7.771413187936786652e+09 1.150700000000000056e+00 6.739000000000000545e-01 1.838500000000000023e+00 8.296597093109876700e+44 7.906786279998310525e+44 8.623826291517601359e+44 7.906786279998309535e+42 7.538761431019909570e+42 8.603992041441770909e+42 1.553459731376578287e+43 1.168153729861331591e+43 1.679964095484802299e+43 6.137620051647895458e+41 5.113285003019648197e+41 7.542233958475668782e+41 7.027486176561372745e+36 2.526969499378333348e+33 1.323731793788194541e+39 4.335108783875293222e+43 3.903013019642094036e+43 5.176068319505660525e+43 3.219290000000000163e+01 3.068710000000000093e+01 3.346179999999999666e+01 -3.799069999999999681e+01 -4.018659999999999854e+01 -3.643269999999999698e+01 1.621063135370596467e-05 1.067629580711267924e-04
1.109999999999999964e+01 4.288800000000000168e+00 1.761800000000000033e+00 8.217700000000000671e+00 5.038797676346500397e+09 5.036836005881500244e+09 5.463730416960100174e+09 4.834999999999999853e-01 4.045000000000000262e-01 5.572000000000000286e-01 2.880229999999999890e+01 2.758449999999999847e+01 2.993029999999999902e+01 7.700000000000000247e-03 4.899999999999999842e-03 1.089999999999999997e-02 2.299210000000000065e+01 2.202670000000000172e+01 2.401340000000000074e+01 4.712000000000000077e-01 1.477999999999999869e-01 8.104999999999999982e-01 4.757200000000000095e+00 4.678399999999999892e+00 4.852699999999999569e+00 1.069710000000000072e+01 1.061550000000000082e+01 1.077519999999999989e+01 -4.400699999999999612e+00 -8.145799999999999486e+00 -1.275400000000000089e+00 -6.284699999999999953e+00 -1.231370000000000076e+01 -1.726099999999999968e+00 2.631479554020198975e+11 2.185244319653272095e+11 3.187865575695905762e+11 2.917220000000000013e+01 1.627220000000000155e+01 4.485719999999999885e+01 1.937760058959430561e+46 1.818444287842903743e+46 1.976059421548990997e+46 6.218705637987530280e+35 2.041737944669523373e+30 1.659204817421638344e+39 5.927888141955780423e+36 2.421586573460623724e+31 4.978517063739144171e+39 2.075391338957503142e+43 2.010018247113678539e+43 2.303562500117539863e+43 9.412391869089686255e+37 8.247076061270779307e+35 3.207746206134071085e+39 9.944890371547886283e+44 9.321804703416006353e+44 1.112756141730516017e+45 7.518613000000000284e+02 7.059289999999999736e+02 7.667818999999999505e+02 -1.259730000000000061e+01 -1.447969999999999935e+01 -1.135009999999999941e+01 9.464549760324979285e-06 3.912619193199977114e-05
1.309999999999999964e+01 6.747799999999999798e+00 3.327599999999999891e+00 8.759299999999999642e+00 5.000057292741100311e+09 3.844367610506599903e+09 5.000568371753299713e+09 2.199000000000000121e-01 1.701999999999999902e-01 2.661999999999999922e-01 3.018990000000000151e+01 2.869829999999999970e+01 3.167040000000000077e+01 3.049999999999999933e-02 1.030000000000000013e-02 5.160000000000000003e-02 2.343049999999999855e+01 2.218029999999999902e+01 2.432049999999999912e+01 5.339000000000000412e-01 4.107000000000000095e-01 6.340000000000000080e-01 4.232000000000000206e+00 4.032799999999999940e+00 4.369900000000000340e+00 1.037340000000000018e+01 1.025609999999999999e+01 1.047269999999999968e+01 -1.783199999999999896e+00 -7.585499999999999687e+00 1.534399999999999986e+00 1.152800000000000047e+00 8.415000000000000258e-01 1.369099999999999984e+00 1.172735305779379425e+11 6.788909197955840302e+10 1.481835517516430664e+11 3.197530000000000072e+01 1.976399999999999935e+01 4.675679999999999836e+01 1.699417162886750161e+46 1.612501027337753082e+46 1.764818306232143067e+46 2.210039317349186113e+44 1.837384295283458992e+44 2.630873703214657552e+44 2.145359115815700816e+45 1.358939117100808364e+45 3.066196616010757118e+45 1.328005886243721411e+43 1.146304507117999504e+43 1.567472751800437485e+43 1.500030190455941431e+40 6.040877096990757905e+34 1.679577313988088295e+44 1.755496629621229322e+45 1.365526082870077539e+45 2.407132519050183246e+45 6.594441000000000486e+02 6.256339000000000397e+02 6.846980999999999540e+02 -1.187609999999999921e+01 -1.410469999999999935e+01 -1.018950000000000067e+01 8.544689564498190223e-04 9.293651262581132180e-03
1.409999999999999964e+01 6.528100000000000236e+00 3.266700000000000159e+00 8.906499999999999417e+00 5.000038243326700211e+09 4.950057008470800400e+09 5.000379842586999893e+09 2.364999999999999880e-01 1.612999999999999989e-01 4.918000000000000149e-01 4.409089999999999776e+01 4.232079999999999842e+01 4.595210000000000150e+01 2.869999999999999982e-02 1.129999999999999928e-02 4.800000000000000100e-02 2.305089999999999861e+01 2.195510000000000161e+01 2.413540000000000063e+01 1.781000000000000083e-01 6.300000000000000044e-02 6.443999999999999728e-01 4.539600000000000080e+00 4.456400000000000361e+00 4.683799999999999741e+00 9.892400000000000304e+00 9.813499999999999446e+00 9.971099999999999852e+00 -3.715800000000000214e+00 -8.118299999999999628e+00 -2.515000000000000013e-01 2.315000000000000113e-01 -8.637399999999999523e+00 8.133000000000000229e-01 3.592526662476621094e+11 2.995021883751126099e+11 4.741327995786204224e+11 1.053174000000000063e+02 7.288639999999999475e+01 1.445699999999999932e+02 8.814547044472211795e+46 8.443062419090068016e+46 9.536741259755808024e+46 7.373946799576501277e+41 1.965621980580376307e+34 5.665001119195325379e+44 4.087897521111192914e+42 7.375644909068859247e+34 1.167078315837935224e+45 3.557132151345864292e+43 3.093143010948969856e+43 4.214053063912835605e+43 1.331373780831130812e+40 5.251701096404153061e+38 5.069907082747023711e+42 9.488553267278087145e+45 8.334892445316061610e+45 1.279381304157522711e+46 3.420293799999999919e+03 3.276224299999999857e+03 3.701950600000000122e+03 -1.069359999999999999e+01 -1.263310000000000066e+01 -9.085599999999999454e+00 1.403134782755128184e-04 6.443965941795674066e-04
1.509999999999999964e+01 4.665899999999999714e+00 1.912600000000000078e+00 8.289300000000000779e+00 5.000091529062299728e+09 4.188874680403100014e+09 6.074906096291299820e+09 7.617000000000000437e-01 6.056000000000000272e-01 8.817000000000000393e-01 2.100159999999999982e+01 2.027410000000000068e+01 2.191629999999999967e+01 1.269999999999999948e-02 9.799999999999999684e-03 1.569999999999999868e-02 2.288400000000000034e+01 2.194989999999999952e+01 2.395810000000000173e+01 4.853000000000000091e-01 1.650000000000000078e-01 8.135000000000000009e-01 4.711700000000000443e+00 4.602899999999999991e+00 4.858699999999999797e+00 1.122930000000000028e+01 1.114250000000000007e+01 1.130470000000000041e+01 -4.300099999999999589e+00 -8.169100000000000250e+00 -7.969000000000000528e-01 -6.337699999999999889e+00 -1.224990000000000023e+01 -1.294300000000000006e+00 1.351450054117561493e+11 1.010648184082794037e+11 1.823475783160936890e+11 2.739450000000000074e+01 7.622300000000000075e+00 4.167869999999999919e+01 7.601512254993823091e+45 7.306342048960220881e+45 7.961593504173249460e+45 6.357699545271866157e+32 3.810658233937726093e+28 1.953889504290212535e+40 4.041103745134875282e+33 6.481865274740767000e+29 2.519416678187030492e+41 1.688495859486749864e+43 1.483884163769012666e+43 1.873699754989659049e+43 3.400948065121888518e+40 5.468900223137984193e+38 6.734416926887157100e+42 4.921528450161758538e+44 4.748976275730648522e+44 5.327212243229638284e+44 2.949863000000000284e+02 2.835586999999999875e+02 3.089619999999999891e+02 -1.165310000000000024e+01 -1.354819999999999958e+01 -1.042660000000000053e+01 6.909871797772308873e-03 3.254046587566181842e-02
1.519999999999999929e+01 4.550500000000000433e+00 1.835800000000000098e+00 8.478500000000000369e+00 5.000100923508099556e+09 4.994736126244400024e+09 5.001711046998999596e+09 4.818000000000000060e-01 1.423000000000000098e-01 8.176999999999999824e-01 2.203140000000000143e+01 1.520030000000000037e+01 5.116989999999999839e+01 3.189999999999999780e-02 1.129999999999999928e-02 5.229999999999999927e-02 2.286060000000000159e+01 2.192379999999999995e+01 2.395080000000000098e+01 4.188999999999999946e-01 1.219999999999999973e-01 7.814999999999999725e-01 3.478699999999999903e+00 3.259799999999999809e+00 3.610599999999999810e+00 9.163399999999999324e+00 7.979599999999999582e+00 9.992900000000000560e+00 -3.867900000000000116e+00 -8.017699999999999605e+00 -4.941999999999999726e-01 -6.180200000000000138e+00 -1.222489999999999988e+01 -1.408300000000000107e+00 1.122793784950934172e+09 6.910349294049391747e+08 1.490733461866410494e+09 2.711999999999999966e-01 8.580000000000000127e-02 3.645999999999999797e-01 1.313711494960055025e+43 1.123828392624928522e+43 1.187408080382941388e+44 4.302293159387941247e+37 8.627798624883703781e+31 3.841492591787577806e+39 3.309786650728379722e+38 3.690625685841238701e+32 2.328627382208764599e+40 1.253141174941413073e+41 4.249129820811226672e+40 1.766444512742491332e+41 1.712379421244938814e+39 2.044560659295864918e+35 1.822636234857768732e+42 1.749846688624665495e+42 7.956095729300225520e+41 2.065380155810518463e+43 5.097000000000000419e-01 4.360999999999999877e-01 6.612400000000000055e+00 -3.711350000000000193e+01 -3.843399999999999750e+01 -3.651570000000000249e+01 9.776315583552190602e-02 7.975133438120977081e-01
1.530000000000000071e+01 5.870300000000000296e+00 2.318299999999999805e+00 8.998499999999999943e+00 5.000334187625499725e+09 4.018832650035600185e+09 6.251479001319399834e+09 5.009000000000000119e-01 1.491000000000000103e-01 8.108999999999999542e-01 1.607929999999999993e+01 1.506969999999999921e+01 1.712259999999999849e+01 2.620000000000000107e-02 8.899999999999999925e-03 4.800000000000000100e-02 2.285559999999999903e+01 2.193720000000000070e+01 2.396539999999999893e+01 1.463000000000000134e-01 3.690000000000000224e-02 3.548000000000000043e-01 1.605699999999999905e+00 5.272000000000000020e-01 2.943099999999999827e+00 1.137170000000000059e+01 1.117859999999999943e+01 1.154579999999999984e+01 -3.905499999999999972e+00 -8.082399999999999807e+00 -6.028000000000000025e-01 8.687000000000000277e-01 7.993999999999999995e-01 9.677000000000000046e-01 3.242649439899693727e+08 4.519600000304825604e+07 8.000184448550994873e+09 7.000000000000000666e-02 4.899999999999999842e-03 1.209600000000000009e+00 6.020048636844619879e+45 5.422505485172444657e+45 6.555412123991006414e+45 5.681983915599056213e+44 4.034595501898316933e+44 7.276122463355218862e+44 1.583434123914563386e+45 1.324951557462094270e+45 1.726632852743241860e+45 4.971643737252432875e+40 1.393156802945297916e+40 3.099559659837395667e+41 3.512367904656809998e+40 7.502396279074628820e+37 2.099423238038329167e+42 4.622745664910922902e+44 2.363197399154015991e+44 7.774992880159782144e+44 2.338342000000000098e+02 2.103848999999999876e+02 2.543455999999999904e+02 -1.156409999999999982e+01 -1.340740000000000087e+01 -1.042750000000000021e+01 7.597435181088657563e-03 3.915567635381291683e-02
1.710000000000000142e+01 1.037400000000000100e+00 7.862999999999999989e-01 1.572799999999999976e+00 5.000382816995800018e+09 4.737623508175299644e+09 5.000431839659799576e+09 2.011999999999999900e-01 1.618999999999999884e-01 2.331999999999999906e-01 2.216629999999999967e+01 2.112239999999999895e+01 2.306449999999999889e+01 8.399999999999999481e-03 4.700000000000000185e-03 1.299999999999999940e-02 2.325570000000000093e+01 2.205870000000000175e+01 2.422100000000000009e+01 1.180999999999999966e-01 8.780000000000000304e-02 1.622999999999999998e-01 5.035700000000000287e+00 4.999299999999999855e+00 5.074799999999999756e+00 1.127020000000000088e+01 1.119430000000000014e+01 1.135420000000000051e+01 -4.533199999999999896e+00 -8.105600000000000804e+00 -1.973100000000000076e+00 6.461000000000000076e-01 5.286999999999999478e-01 7.206000000000000183e-01 1.785253939086200256e+11 1.650061001320225220e+11 1.928856860215620728e+11 6.529099999999999682e+00 2.672000000000000153e+00 7.381400000000000183e+00 7.466206543779431194e+45 6.806126238014991695e+45 7.764258747121039236e+45 1.027779615876221443e+44 7.937797216901221499e+43 1.173545682491283769e+44 2.307278398044476292e+44 2.028149664478565434e+44 2.648500138606711839e+44 1.431528504215070890e+43 1.181952435820169919e+43 1.494858206563820822e+43 1.034189204433196428e+37 1.992048922468812962e+35 3.523708710424847294e+40 4.321156544702957191e+44 3.764436710736435273e+44 4.727156711736139416e+44 2.897792000000000030e+02 2.640984000000000265e+02 3.012733000000000061e+02 -2.617200000000000060e+01 -2.865549999999999997e+01 -2.435950000000000060e+01 2.393315699125812671e-06 1.446211415830993433e-05
1.719999999999999929e+01 7.925099999999999589e+00 3.515200000000000102e+00 9.740899999999999892e+00 4.975443589349800110e+09 4.975409621570699692e+09 4.975495449986100197e+09 2.477999999999999925e-01 1.580000000000000154e-02 7.478000000000000203e-01 1.459420000000000073e+01 1.438470000000000049e+01 1.514470000000000027e+01 2.709999999999999909e-02 9.100000000000000450e-03 4.909999999999999781e-02 2.335330000000000084e+01 2.210279999999999845e+01 2.409870000000000090e+01 4.769999999999999934e-02 1.490000000000000005e-02 1.176999999999999991e-01 2.537999999999999812e+00 9.352000000000000313e-01 3.123699999999999921e+00 1.142839999999999989e+01 1.129829999999999934e+01 1.151159999999999961e+01 -2.359399999999999942e+00 -7.735899999999999999e+00 -3.595999999999999752e-01 -3.119999999999999857e-02 -2.698999999999999733e-01 1.242999999999999938e-01 1.556323947182950974e+09 6.133381797926234454e+07 5.238416190277917862e+09 4.823000000000000065e-01 1.260000000000000009e-02 1.780999999999999917e+00 2.225358578046518522e+45 2.044089936002369445e+45 2.571579766372757772e+45 7.948771267887267455e+43 4.928332491971538768e+42 1.158243842317380796e+44 8.786178051976082155e+43 6.897631677186097530e+43 1.701766617034101397e+44 3.035288664474189208e+41 3.209962804210710072e+40 5.566727981509519722e+41 2.037511177983007593e+42 1.258056077220339483e+39 5.448789118901898623e+42 2.226896332353419924e+44 1.669552191554300818e+44 3.382205566696563831e+44 8.637669999999999959e+01 7.932540000000000191e+01 9.982779999999999632e+01 -1.303650000000000020e+01 -1.555300000000000082e+01 -1.150389999999999979e+01 9.066600224472904923e-01 3.774923928836410703e+00
1.730000000000000071e+01 5.679100000000000037e+00 3.318000000000000060e+00 8.619899999999999451e+00 5.000630789893600464e+09 4.427168236814100266e+09 5.001164257929599762e+09 2.469999999999999973e-02 7.599999999999999985e-03 6.270000000000000573e-02 2.339179999999999993e+01 2.230969999999999942e+01 2.474309999999999832e+01 2.989999999999999949e-02 1.220000000000000077e-02 4.859999999999999737e-02 2.319859999999999900e+01 2.205430000000000135e+01 2.406419999999999959e+01 4.758000000000000007e-01 1.429999999999999882e-01 7.935999999999999721e-01 3.349600000000000133e+00 3.198599999999999888e+00 3.417300000000000004e+00 1.084019999999999939e+01 1.070139999999999958e+01 1.095069999999999943e+01 -4.132399999999999629e+00 -7.994500000000000384e+00 -5.746999999999999886e-01 -6.607000000000000206e+00 -1.245599999999999952e+01 -2.085300000000000153e+00 9.986194028465238571e+09 6.561452663029056549e+09 1.110708255918865013e+10 2.356100000000000083e+00 1.892900000000000027e+00 3.270700000000000163e+00 8.935111986052128884e+45 7.925013304804734241e+45 9.360520527214564472e+45 9.878704621711778663e+36 1.268235775555591982e+31 1.752669382466190862e+39 1.149211597203244352e+38 3.382205566696536163e+31 3.017866332008694250e+39 9.090755973601888485e+41 7.687763241738475864e+41 1.039920165829066459e+42 3.455413295778477844e+39 2.807372232343669510e+35 1.952989912075688314e+42 9.086570489581407132e+44 8.755884014131211149e+44 1.164662252719337153e+45 3.467296000000000049e+02 3.079594999999999914e+02 3.632124999999999773e+02 -1.146710000000000029e+01 -1.334909999999999997e+01 -1.038630000000000031e+01 3.802755021435371601e-04 2.996139549253902003e-03
1.810000000000000142e+01 3.503400000000000070e+00 2.248600000000000154e+00 7.098200000000000287e+00 4.999904942185299873e+09 4.971178774616800308e+09 5.000422135786999702e+09 1.887000000000000066e-01 9.279999999999999361e-02 2.515999999999999903e-01 3.175629999999999953e+01 3.091420000000000101e+01 3.242190000000000083e+01 4.789999999999999813e-02 4.080000000000000293e-02 5.460000000000000270e-02 2.274800000000000111e+01 2.184430000000000049e+01 2.395489999999999853e+01 9.308999999999999497e-01 8.935999999999999499e-01 9.439999999999999503e-01 4.409799999999999720e+00 3.895999999999999908e+00 4.640500000000000291e+00 1.073610000000000042e+01 1.067750000000000021e+01 1.080049999999999955e+01 -4.951999999999999957e+00 -8.174500000000000099e+00 -1.477800000000000002e+00 2.125199999999999978e+00 2.003200000000000092e+00 2.214700000000000113e+00 6.165950018614809418e+10 2.616977567970071030e+10 1.443776604290734558e+11 1.249559999999999960e+01 7.179499999999999993e+00 2.928750000000000142e+01 2.758671575076392225e+46 2.690295591704617323e+46 2.898678171007783310e+46 5.252910484500457999e+44 4.670893874825600353e+44 5.865431942902700694e+44 1.353006864491968340e+46 1.136579974750147883e+46 1.553102075232853764e+46 9.323951375406327268e+42 6.309573444801891547e+42 1.166003891851440864e+43 5.208348068742115601e+38 9.164314819766465216e+35 4.042965170759621107e+41 3.815926491189352573e+45 3.437953513094891155e+45 4.327130568849083174e+45 1.070297600000000102e+03 1.043875500000000102e+03 1.124879100000000108e+03 -3.363150000000000261e+01 -3.599439999999999884e+01 -3.194719999999999871e+01 1.364897193350495005e-05 8.871289510666274108e-05
1.910000000000000142e+01 4.707399999999999807e+00 1.415499999999999980e+00 8.239300000000000068e+00 5.000061013647199631e+09 4.902719484734399796e+09 5.100717120701000214e+09 3.361999999999999988e-01 2.391000000000000070e-01 5.040000000000000036e-01 3.036360000000000170e+01 2.903119999999999834e+01 3.190790000000000148e+01 1.959999999999999937e-02 6.899999999999999883e-03 3.939999999999999752e-02 2.307600000000000051e+01 2.201370000000000005e+01 2.402359999999999829e+01 1.378999999999999948e-01 2.819999999999999937e-02 6.199000000000000066e-01 4.155499999999999972e+00 4.020699999999999719e+00 4.299800000000000288e+00 1.056639999999999979e+01 1.046049999999999969e+01 1.065249999999999986e+01 -5.180299999999999905e+00 -8.197800000000000864e+00 -1.696800000000000086e+00 -9.979999999999999982e-01 -1.021889999999999965e+01 -9.799999999999999684e-03 4.994591802082474518e+10 3.898522095523476410e+10 7.710809965858578491e+10 9.558099999999999596e+00 3.113700000000000134e+00 1.566179999999999950e+01 1.634180409927819959e+46 1.546322232249710399e+46 1.701766617034101452e+46 3.651741272548376898e+43 4.029025350832984802e+41 7.825282050666174403e+43 5.392622258915704704e+43 1.542410595749603046e+42 1.687329890625816965e+44 5.123892386646817137e+42 4.333112852118391463e+42 6.915124443319157959e+42 2.355591616469412179e+39 1.636816521427803450e+36 8.419765576091762437e+40 1.352695359013038055e+45 1.038962804909029184e+45 2.041737944669540076e+45 6.340316000000000258e+02 5.999488999999999805e+02 6.602332000000000107e+02 -2.161159999999999926e+01 -2.371559999999999846e+01 -1.882799999999999940e+01 1.741402821219275817e-04 9.463798134314210840e-04
1.919999999999999929e+01 5.758099999999999774e+00 2.226100000000000190e+00 8.151400000000000645e+00 9.267426042935999632e+08 8.445887913121000528e+08 1.051140687430699944e+09 2.470999999999999863e-01 2.209000000000000130e-01 2.713999999999999746e-01 2.018110000000000070e+01 1.946140000000000114e+01 2.148120000000000118e+01 3.049999999999999933e-02 1.129999999999999928e-02 5.050000000000000322e-02 2.326180000000000092e+01 2.206589999999999918e+01 2.402299999999999969e+01 4.932000000000000273e-01 3.628000000000000114e-01 6.585999999999999632e-01 3.897800000000000153e+00 3.850400000000000045e+00 3.959600000000000009e+00 1.107300000000000040e+01 1.091890000000000072e+01 1.117779999999999951e+01 -5.953100000000000058e+00 -8.330600000000000449e+00 -1.856400000000000050e+00 7.989000000000000545e-01 4.067000000000000060e-01 9.867000000000000215e-01 2.409905428686593246e+10 2.227409153221671295e+10 2.759306855817506027e+10 3.675200000000000244e+01 3.397679999999999723e+01 4.074139999999999873e+01 5.318632707726794856e+45 4.855120352422791931e+45 5.594998829397741174e+45 5.485295139411990016e+43 4.083193863326894032e+43 9.624983640175253299e+43 5.395106225151267742e+44 3.435579478998756998e+44 1.203095216375730559e+45 5.360434578161414220e+42 4.167734067976729463e+42 5.925158877066765132e+42 7.568328950209705396e+39 6.853304051260488985e+34 7.886784967745047002e+42 6.043659664361817837e+44 4.537326169379381719e+44 7.053424142580936839e+44 2.064001000000000090e+02 1.883891999999999882e+02 2.171219000000000108e+02 -9.378700000000000259e+00 -1.201829999999999998e+01 -7.639599999999999724e+00 1.252260152845849307e-03 1.162482384805856202e-02
2.010000000000000142e+01 6.132500000000000284e+00 3.752400000000000180e+00 8.651300000000000878e+00 5.430593317160300255e+09 5.287572489499300003e+09 6.470807607935899734e+09 2.466000000000000136e-01 2.096000000000000085e-01 2.707999999999999852e-01 2.947960000000000136e+01 2.782310000000000016e+01 3.094099999999999895e+01 3.790000000000000313e-02 3.180000000000000188e-02 4.449999999999999789e-02 2.308020000000000138e+01 2.196470000000000056e+01 2.403940000000000055e+01 5.793000000000000371e-01 1.947000000000000119e-01 8.612999999999999545e-01 4.628800000000000026e+00 4.542799999999999727e+00 4.689600000000000435e+00 1.044219999999999970e+01 1.034149999999999991e+01 1.054720000000000013e+01 -5.325400000000000134e+00 -8.363599999999999923e+00 -1.650900000000000034e+00 -4.337600000000000122e+00 -1.145449999999999946e+01 6.690000000000000391e-01 1.804679146556719055e+11 1.493138177770690613e+11 2.035166756366910400e+11 2.936619999999999919e+01 2.027289999999999992e+01 3.358899999999999864e+01 1.107643491669751098e+46 1.079940926663105210e+46 1.148418024077515236e+46 5.294195810174242455e+38 2.585830180421063174e+31 8.532965701951129023e+43 5.645468649299891472e+39 2.725837738928517041e+32 1.853531623414814339e+45 1.512167848791769450e+43 1.118922481955243072e+43 1.564948319224862243e+43 1.941332834537518169e+40 2.988821646959352741e+35 2.590001406947930554e+42 1.376258454802491935e+45 1.148947011916669766e+45 1.455794251006647407e+45 4.297456000000000245e+02 4.190255999999999972e+02 4.455554999999999950e+02 -1.422460000000000058e+01 -1.618110000000000070e+01 -1.294580000000000020e+01 1.410567502022028923e-03 1.126789749191237609e-02
2.210000000000000142e+01 1.134900000000000020e+00 7.836999999999999522e-01 2.211300000000000043e+00 4.992482141965900421e+09 4.903480329356499672e+09 4.993406371762499809e+09 2.873999999999999888e-01 1.698999999999999955e-01 4.092999999999999972e-01 2.543390000000000128e+01 2.424950000000000117e+01 2.687770000000000081e+01 2.359999999999999945e-02 1.930000000000000118e-02 2.809999999999999998e-02 2.298849999999999838e+01 2.203160000000000096e+01 2.401429999999999865e+01 5.633000000000000229e-01 2.051000000000000045e-01 8.256000000000000005e-01 5.097400000000000375e+00 5.027400000000000091e+00 5.142400000000000304e+00 1.101960000000000051e+01 1.092280000000000051e+01 1.111040000000000028e+01 -4.772800000000000153e+00 -8.348499999999999588e+00 -1.536799999999999944e+00 -2.728299999999999947e+00 -1.062790000000000035e+01 1.346300000000000052e+00 2.960738151747424927e+11 2.540972705549301147e+11 3.308262788556981812e+11 1.111050000000000004e+01 4.363500000000000156e+00 2.725250000000000128e+01 1.192339687885965211e+46 1.148418024077515236e+46 1.242796438440915658e+46 6.174474480506784091e+39 8.721677022030950573e+31 6.140447181056105664e+43 4.544645372095074850e+40 5.945659032958396626e+32 5.922430868761318241e+44 2.265687455012931744e+43 1.951191970002390495e+43 2.831391995799367138e+43 9.974703613396179132e+37 1.410587399309471004e+35 1.622930791114417800e+41 1.087677137630991343e+45 9.484184633008900956e+44 1.150535437867157913e+45 4.626610000000000014e+02 4.456401000000000181e+02 4.822642000000000166e+02 -1.536059999999999981e+01 -1.757949999999999946e+01 -1.380279999999999951e+01 9.170646650141692886e-06 6.399769591934621521e-05
